chunk_idx,sample_idx,min_value,max_value
259,3,-4944.606691013752,8226.370521230241
259,4,-4944.606691013752,8226.370521230241
260,0,-5604.2508458894135,6858.29724839074
260,1,-5604.2508458894135,6858.29724839074
260,2,-5604.2508458894135,6858.29724839074
260,3,-5604.2508458894135,6858.29724839074
260,4,-5604.2508458894135,6858.29724839074
261,0,-5317.770906469208,7011.125280982484
261,1,-5317.770906469208,7011.125280982484
261,2,-5317.770906469208,7011.125280982484
261,3,-5317.770906469208,7011.125280982484
261,4,-5317.770906469208,7011.125280982484
262,0,-5722.295818298441,6037.643105940647
262,1,-5722.295818298441,6037.643105940647
262,2,-5722.295818298441,6037.643105940647
262,3,-5722.295818298441,6037.643105940647
262,4,-5722.295818298441,6037.643105940647
263,0,-4744.78443040983,6562.549899224296
263,1,-4744.78443040983,6562.549899224296
263,2,-4744.78443040983,6562.549899224296
263,3,-4744.78443040983,6562.549899224296
263,4,-4744.78443040983,6562.549899224296
264,0,-4005.6411089941657,6664.368653950562
264,1,-4005.6411089941657,6664.368653950562
264,2,-4005.6411089941657,6664.368653950562
264,3,-4005.6411089941657,6664.368653950562
264,4,-4005.6411089941657,6664.368653950562
265,0,-5754.3957343929,6741.217509239446
265,1,-5754.3957343929,6741.217509239446
265,2,-5754.3957343929,6741.217509239446
265,3,-5754.3957343929,6741.217509239446
265,4,-5754.3957343929,6741.217509239446
266,0,-4083.102751815688,6670.001106693906
266,1,-4083.102751815688,6670.001106693906
266,2,-4083.102751815688,6670.001106693906
266,3,-4083.102751815688,6670.001106693906
266,4,-4083.102751815688,6670.001106693906
267,0,-4240.187700528017,6124.6886233668365
267,1,-4240.187700528017,6124.6886233668365
267,2,-4240.187700528017,6124.6886233668365
267,3,-4240.187700528017,6124.6886233668365
267,4,-4240.187700528017,6124.6886233668365
268,0,-4174.487594891016,6594.41191747642
268,1,-4174.487594891016,6594.41191747642
268,2,-4174.487594891016,6594.41191747642
268,3,-4174.487594891016,6594.41191747642
268,4,-4174.487594891016,6594.41191747642
269,0,-4324.567514982983,7109.9889606842025
269,1,-4324.567514982983,7109.9889606842025
269,2,-4324.567514982983,7109.9889606842025
269,3,-4324.567514982983,7109.9889606842025
269,4,-4324.567514982983,7109.9889606842025
270,0,-3896.7772336541234,7270.865560173282
270,1,-3896.7772336541234,7270.865560173282
270,2,-3896.7772336541234,7270.865560173282
270,3,-3896.7772336541234,7270.865560173282
270,4,-3896.7772336541234,7270.865560173282
271,0,-5947.078139708865,7329.342866703763
271,1,-5947.078139708865,7329.342866703763
271,2,-5947.078139708865,7329.342866703763
271,3,-5947.078139708865,7329.342866703763
271,4,-5947.078139708865,7329.342866703763
272,0,-4080.7370017167927,6826.776232699336
272,1,-4080.7370017167927,6826.776232699336
272,2,-4080.7370017167927,6826.776232699336
272,3,-4080.7370017167927,6826.776232699336
272,4,-4080.7370017167927,6826.776232699336
273,0,-4195.651432893553,7998.688476465802
273,1,-4195.651432893553,7998.688476465802
273,2,-4195.651432893553,7998.688476465802
273,3,-4195.651432893553,7998.688476465802
273,4,-4195.651432893553,7998.688476465802
274,0,-4117.9162975543,7127.279463814991
274,1,-4117.9162975543,7127.279463814991
274,2,-4117.9162975543,7127.279463814991
274,3,-4117.9162975543,7127.279463814991
274,4,-4117.9162975543,7127.279463814991
275,0,-4185.389851730245,7185.056948116728
275,1,-4185.389851730245,7185.056948116728
275,2,-4185.389851730245,7185.056948116728
275,3,-4185.389851730245,7185.056948116728
275,4,-4185.389851730245,7185.056948116728
276,0,-2944.1631384642446,3817.442206236164
276,1,-2944.1631384642446,3817.442206236164
276,2,-2944.1631384642446,3817.442206236164
276,3,-2944.1631384642446,3817.442206236164
276,4,-2944.1631384642446,3817.442206236164
277,0,-3041.138877951378,4167.910742951093
277,1,-3041.138877951378,4167.910742951093
277,2,-3041.138877951378,4167.910742951093
277,3,-3041.138877951378,4167.910742951093
277,4,-3041.138877951378,4167.910742951093
278,0,-2511.040557368715,4002.2351430766134
278,1,-2511.040557368715,4002.2351430766134
278,2,-2511.040557368715,4002.2351430766134
278,3,-2511.040557368715,4002.2351430766134
278,4,-2511.040557368715,4002.2351430766134
279,0,-2688.690806711384,3960.4351215313736
279,1,-2688.690806711384,3960.4351215313736
279,2,-2688.690806711384,3960.4351215313736
279,3,-2688.690806711384,3960.4351215313736
279,4,-2688.690806711384,3960.4351215313736
280,0,-2897.0076736333185,4958.196440120263
280,1,-2897.0076736333185,4958.196440120263
280,2,-2897.0076736333185,4958.196440120263
280,3,-2897.0076736333185,4958.196440120263
280,4,-2897.0076736333185,4958.196440120263
281,0,-3391.4990473544135,5555.340885306462
281,1,-3391.4990473544135,5555.340885306462
281,2,-3391.4990473544135,5555.340885306462
281,3,-3391.4990473544135,5555.340885306462
281,4,-3391.4990473544135,5555.340885306462
282,0,-2737.2489954221646,4629.376766103554
282,1,-2737.2489954221646,4629.376766103554
282,2,-2737.2489954221646,4629.376766103554
282,3,-2737.2489954221646,4629.376766103554
282,4,-2737.2489954221646,4629.376766103554
283,0,-2619.21324242048,4223.817265070919
283,1,-2619.21324242048,4223.817265070919
283,2,-2619.21324242048,4223.817265070919
283,3,-2619.21324242048,4223.817265070919
283,4,-2619.21324242048,4223.817265070919
284,0,-7301.245595005573,5179.815283683879
284,1,-7301.245595005573,5179.815283683879
284,2,-7301.245595005573,5179.815283683879
284,3,-7301.245595005573,5179.815283683879
284,4,-7301.245595005573,5179.815283683879
285,0,-2687.65702535741,4573.163266738316
285,1,-2687.65702535741,4573.163266738316
285,2,-2687.65702535741,4573.163266738316
285,3,-2687.65702535741,4573.163266738316
285,4,-2687.65702535741,4573.163266738316
286,0,-2717.739903227293,4412.058933593992
286,1,-2717.739903227293,4412.058933593992
286,2,-2717.739903227293,4412.058933593992
286,3,-2717.739903227293,4412.058933593992
286,4,-2717.739903227293,4412.058933593992
287,0,-6563.41743047652,7046.84469025791
287,1,-6563.41743047652,7046.84469025791
287,2,-6563.41743047652,7046.84469025791
287,3,-6563.41743047652,7046.84469025791
287,4,-6563.41743047652,7046.84469025791
288,0,-3569.0406600324336,5122.419377635596
288,1,-3569.0406600324336,5122.419377635596
288,2,-3569.0406600324336,5122.419377635596
288,3,-3569.0406600324336,5122.419377635596
288,4,-3569.0406600324336,5122.419377635596
289,0,-2812.0209295213567,4469.200248443766
289,1,-2812.0209295213567,4469.200248443766
289,2,-2812.0209295213567,4469.200248443766
289,3,-2812.0209295213567,4469.200248443766
289,4,-2812.0209295213567,4469.200248443766
290,0,-2865.144374240856,4679.976780954866
290,1,-2865.144374240856,4679.976780954866
290,2,-2865.144374240856,4679.976780954866
290,3,-2865.144374240856,4679.976780954866
290,4,-2865.144374240856,4679.976780954866
291,0,-4167.914804822695,4661.877177341444
291,1,-4167.914804822695,4661.877177341444
291,2,-4167.914804822695,4661.877177341444
291,3,-4167.914804822695,4661.877177341444
291,4,-4167.914804822695,4661.877177341444
292,0,-3044.737300372401,4622.910602238244
292,1,-3044.737300372401,4622.910602238244
292,2,-3044.737300372401,4622.910602238244
292,3,-3044.737300372401,4622.910602238244
292,4,-3044.737300372401,4622.910602238244
293,0,-3274.791683890003,5508.491006533764
293,1,-3274.791683890003,5508.491006533764
293,2,-3274.791683890003,5508.491006533764
293,3,-3274.791683890003,5508.491006533764
293,4,-3274.791683890003,5508.491006533764
294,0,-3055.801320790627,5550.527012064957
294,1,-3055.801320790627,5550.527012064957
294,2,-3055.801320790627,5550.527012064957
294,3,-3055.801320790627,5550.527012064957
294,4,-3055.801320790627,5550.527012064957
295,0,-2616.4824816372848,4415.726006054241
295,1,-2616.4824816372848,4415.726006054241
295,2,-2616.4824816372848,4415.726006054241
295,3,-2616.4824816372848,4415.726006054241
295,4,-2616.4824816372848,4415.726006054241
296,0,-2143.168329368167,4279.687679073546
296,1,-2143.168329368167,4279.687679073546
296,2,-2143.168329368167,4279.687679073546
296,3,-2143.168329368167,4279.687679073546
296,4,-2143.168329368167,4279.687679073546
297,0,-2809.261549703467,4362.923206602632
297,1,-2809.261549703467,4362.923206602632
297,2,-2809.261549703467,4362.923206602632
297,3,-2809.261549703467,4362.923206602632
297,4,-2809.261549703467,4362.923206602632
298,0,-2389.155174684114,4225.227982711577
298,1,-2389.155174684114,4225.227982711577
298,2,-2389.155174684114,4225.227982711577
298,3,-2389.155174684114,4225.227982711577
298,4,-2389.155174684114,4225.227982711577
299,0,-3570.2137514018254,4784.015722213765
299,1,-3570.2137514018254,4784.015722213765
299,2,-3570.2137514018254,4784.015722213765
299,3,-3570.2137514018254,4784.015722213765
299,4,-3570.2137514018254,4784.015722213765
300,0,-2853.7860041017248,4537.909947151176
300,1,-2853.7860041017248,4537.909947151176
300,2,-2853.7860041017248,4537.909947151176
300,3,-2853.7860041017248,4537.909947151176
300,4,-2853.7860041017248,4537.909947151176
